CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,TotalNetProfit,NetProfitPerOrder,InStoreRevShare,UERevShare,DDRevShare,SDRevShare,COGS_Rev_Ratio,OPEX_Rev_Ratio,TotalCostRate,Commission_UE,Commission_DD,DeliveryCost_SD,GrowthAdjOrders,GrowthAdjRevenue,InStorePPO,UE_PPO,DD_PPO,SD_PPO,CuisineType_enc,Segment_enc,Subregion_enc
Kebabs/Mediterranean,26569,Souvlaki Kitchen,QSR,South Auckland,1.05,46.38,900,89,4127.82,446,243,122,20685.48,11270.34,5658.36,0.207854159921408,0.440306167863309,0.29,4,1.18,143.96,1452.33,1279.18,696.95,1846.88,0.11,0.55,0.3,0.15,5275.34,5.861488888888889,0.09888888888888889,0.4955555555555555,0.27,0.13555555555555554,0.207854159921408,0.440306167863309,0.648160327784717,0.1595,0.087,0.177,945.0,43829.1,16.137,2.8617002237136466,2.8563524590163936,15.015284552845529,5,3,2
Kebabs/Mediterranean,26693,Greek House,QSR,South Auckland,1.05,36.8,1216,110,4048.0,608,332,166,22374.4,12217.6,6108.8,0.226574461422861,0.353757500462234,0.32,18,5.31,881.46,1698.82,2230.01,1217.7,1682.21,0.1,0.55,0.3,0.15,6828.74,5.6157401315789475,0.09046052631578946,0.5,0.2730263157894737,0.13651315789473684,0.226574461422861,0.353757500462234,0.580331961885095,0.17600000000000002,0.096,0.7964999999999999,1276.8,46986.240000000005,15.304684684684684,3.6617569786535307,3.656756756756757,10.07311377245509,5,3,2
Kebabs/Mediterranean,26435,Greek House,Cafe,South Auckland,1.05,42.64,1467,108,4605.12,747,408,204,31852.08,17397.12,8698.56,0.209985647685826,0.44281000609044,0.33,4,1.18,240.72,1598.92,547.99,299.31,2779.46,0.08,0.55,0.3,0.15,5225.68,3.5621540558963876,0.07361963190184048,0.50920245398773,0.27811860940695293,0.13905930470347647,0.209985647685826,0.44281000609044,0.652795653776266,0.18150000000000002,0.099,0.177,1540.3500000000001,65680.524,14.668990825688073,0.7326069518716578,0.7318092909535452,13.558341463414635,5,0,2
Kebabs/Mediterranean,26032,Spice Eatery,Cafe,North Shore,1.03,45.93,1535,164,7532.52,754,411,206,34631.22,18877.23,9461.58,0.213373685609549,0.426120710535906,0.29,9,2.66,547.96,2715.52,2441.7,1330.95,2862.99,0.12,0.55,0.3,0.15,9351.16,6.091960912052117,0.10684039087947883,0.49120521172638437,0.26775244299674267,0.13420195439739413,0.213373685609549,0.426120710535906,0.639494396145455,0.1595,0.087,0.399,1581.05,72617.6265,16.45769696969697,3.2340397350993375,3.2304611650485437,13.830869565217391,5,0,1
Kebabs/Mediterranean,26692,Greek Cafe,QSR,North Shore,1.03,32.39,1305,139,4502.21,641,350,175,20761.99,11336.5,5668.25,0.215522291325033,0.394629188580438,0.28,9,2.66,465.5,1755.18,2280.67,1245.3,1744.26,0.12,0.55,0.3,0.15,7025.410000000001,5.383455938697319,0.10651340996168583,0.4911877394636016,0.26819923371647514,0.13409961685823757,0.215522291325033,0.394629188580438,0.610151479905471,0.15400000000000003,0.084,0.399,1344.15,43537.0185,12.537,3.5524454828660437,3.5478632478632477,9.910568181818181,5,3,1
Kebabs/Mediterranean,25188,Ottoman Eatery,Cafe,CBD,0.99,39.88,1076,123,4905.24,524,286,143,20897.12,11405.68,5702.84,0.219640405401587,0.369246097211726,0.28,18,5.31,759.33,2016.61,2739.89,1495.44,1585.18,0.13,0.55,0.3,0.15,7837.120000000001,7.283568773234202,0.11431226765799254,0.486988847583643,0.2657992565055762,0.1328996282527881,0.219640405401587,0.369246097211726,0.588886502613313,0.15400000000000003,0.084,0.7964999999999999,1065.24,42481.7712,16.26298387096774,5.218838095238095,5.210592334494773,11.008194444444445,5,0,0
Kebabs/Mediterranean,26431,Spice Corner,Full-service,West Auckland,1.04,34.12,1357,197,6721.64,638,348,174,21768.56,11873.76,5936.88,0.385203610151075,0.470712219574489,0.3,8,2.36,410.64,968.48,-3394.06,-1851.31,444.77,0.17,0.55,0.3,0.15,-3832.1199999999994,-2.8239646278555632,0.1451731761238025,0.4701547531319087,0.2564480471628593,0.12822402358142965,0.385203610151075,0.470712219574489,0.855915829725564,0.165,0.09,0.354,1411.28,48152.8736,4.891313131313131,-5.311517996870109,-5.3046131805157595,2.541542857142857,5,1,3
Kebabs/Mediterranean,25031,Spice Cafe,Ghost Kitchen,West Auckland,1.04,34.63,488,31,1073.53,251,137,69,8692.13,4744.31,2389.47,0.259661736420821,0.349253115220927,0.27,18,5.31,366.39,419.84,1052.49,574.47,568.1,0.07,0.55,0.3,0.15,2614.9,5.358401639344263,0.06352459016393441,0.5143442622950819,0.2807377049180328,0.14139344262295078,0.259661736420821,0.349253115220927,0.608914851641748,0.14850000000000002,0.081,0.7964999999999999,507.52000000000004,17575.417600000004,13.12,4.176547619047619,4.162826086956522,8.115714285714287,5,2,3
Kebabs/Mediterranean,25675,Souvlaki House,Cafe,CBD,0.99,32.2,980,120,3864.0,473,258,129,15230.6,8307.6,4153.8,0.27029560610652,0.429420872707851,0.27,6,1.77,228.33,1160.3,461.24,251.58,1018.99,0.14,0.55,0.3,0.15,2892.1099999999997,2.951132653061224,0.12244897959183675,0.48265306122448987,0.263265306122449,0.1316326530612245,0.27029560610652,0.429420872707851,0.699716478814371,0.14850000000000002,0.081,0.2655,970.2,31240.439999999995,9.589256198347107,0.9730801687763714,0.9713513513513514,7.838384615384616,5,0,0
Kebabs/Mediterranean,25826,Ottoman Bistro,QSR,CBD,0.99,38.14,570,70,2669.8,275,150,75,10488.5,5721.0,2860.5,0.250799133498222,0.372224805108272,0.29,9,2.66,199.5,1006.45,912.25,497.59,878.84,0.14,0.55,0.3,0.15,3295.13,5.780929824561404,0.12280701754385966,0.4824561403508772,0.2631578947368421,0.13157894736842105,0.250799133498222,0.372224805108272,0.623023938606494,0.1595,0.087,0.399,564.3,21522.402,14.175352112676057,3.3052536231884058,3.295298013245033,11.563684210526317,5,3,0
Kebabs/Mediterranean,26516,Souvlaki House,Cafe,CBD,0.99,36.82,1405,161,5928.02,684,373,187,25184.88,13733.86,6885.34,0.203489521797746,0.444077751017176,0.32,15,4.43,828.41,2089.23,816.81,445.43,1598.21,0.13,0.55,0.3,0.15,4949.68,3.5229039145907475,0.11459074733096085,0.4868327402135231,0.26548042704626335,0.13309608540925266,0.203489521797746,0.444077751017176,0.647567272814922,0.17600000000000002,0.096,0.6645,1390.95,51214.779,12.896481481481482,1.1924233576642336,1.1909893048128342,8.501117021276595,5,0,0
Kebabs/Mediterranean,26552,Ottoman Bistro,QSR,CBD,0.99,38.09,574,47,1790.23,290,158,79,11046.1,6018.22,3009.11,0.248063210938126,0.365854865894653,0.27,5,1.48,116.92,691.18,1282.25,698.61,1044.84,0.09,0.55,0.3,0.15,3716.88,6.475400696864112,0.0818815331010453,0.505226480836237,0.27526132404181186,0.13763066202090593,0.248063210938126,0.365854865894653,0.613918076832779,0.14850000000000002,0.081,0.222,568.26,21645.0234,14.399583333333332,4.4063573883161515,4.39377358490566,13.0605,5,3,0
Kebabs/Mediterranean,25718,Mediterranean Grill,QSR,West Auckland,1.04,31.23,1671,205,6402.15,806,440,220,25171.38,13741.2,6870.6,0.200967224538326,0.431224536173977,0.31,6,1.77,389.4,2354.76,1455.11,794.35,2137.66,0.14,0.55,0.3,0.15,6741.88,4.034637941352484,0.12268102932375824,0.48234590065828853,0.2633153800119689,0.13165769000598446,0.200967224538326,0.431224536173977,0.632191760712303,0.1705,0.093,0.2655,1737.8400000000001,54272.7432,11.430873786407767,1.8031102850061957,1.80124716553288,9.672669683257919,5,3,3
Kebabs/Mediterranean,25568,Greek Corner,Full-service,West Auckland,1.04,31.98,1032,172,5500.56,473,258,129,15126.54,8250.84,4125.42,0.356301359925419,0.467378633026965,0.29,10,2.95,380.55,969.86,-1719.58,-937.96,346.84,0.2,0.55,0.3,0.15,-1340.84,-1.2992635658914728,0.16666666666666669,0.45833333333333337,0.25,0.125,0.356301359925419,0.467378633026965,0.8236799929523839,0.1595,0.087,0.4425,1073.28,34323.4944,5.606127167630058,-3.627805907172996,-3.6214671814671817,2.6679999999999997,5,1,3
Kebabs/Mediterranean,25880,Spice Diner,Full-service,West Auckland,1.04,35.91,1569,343,12317.13,674,368,184,24203.34,13214.88,6607.44,0.351554542139638,0.533320125006139,0.29,10,2.95,542.8,1418.01,-4232.55,-2310.95,217.88,0.28,0.55,0.3,0.15,-4907.61,-3.127858508604206,0.218610579987253,0.4295729764181007,0.23454429572976415,0.11727214786488208,0.351554542139638,0.533320125006139,0.884874667145777,0.1595,0.087,0.4425,1631.76,58596.5016,4.122122093023256,-6.270444444444445,-6.262737127371273,1.1777297297297298,5,1,3
Kebabs/Mediterranean,26250,Souvlaki Cafe,Full-service,North Shore,1.03,46.15,1328,282,13014.3,575,314,157,26536.25,14491.1,7245.55,0.396782761567738,0.455687405145727,0.31,5,1.48,232.36,1920.0,-4311.35,-2354.37,836.57,0.27,0.55,0.3,0.15,-3909.15,-2.943637048192771,0.21234939759036142,0.4329819277108433,0.23644578313253012,0.11822289156626506,0.396782761567738,0.455687405145727,0.852470166713465,0.1705,0.093,0.222,1367.8400000000001,63125.816000000006,6.784452296819788,-7.48498263888889,-7.474190476190476,5.294746835443038,5,1,1
Kebabs/Mediterranean,26047,Souvlaki Bistro,Cafe,West Auckland,1.04,39.38,955,109,4292.42,465,254,127,18311.7,10002.52,5001.26,0.207481613606215,0.44197449288331,0.32,18,5.31,674.37,1504.68,559.31,305.52,1078.79,0.13,0.55,0.3,0.15,3448.2999999999997,3.610785340314136,0.11413612565445026,0.4869109947643979,0.26596858638743454,0.13298429319371727,0.207481613606215,0.44197449288331,0.649456106489525,0.17600000000000002,0.096,0.7964999999999999,993.2,39112.216,13.678909090909091,1.2002360515021457,1.1981176470588235,8.428046875,5,0,3
Kebabs/Mediterranean,25360,Ottoman Kitchen,Full-service,CBD,0.99,35.42,1344,251,8890.42,601,328,164,21287.42,11617.76,5808.88,0.356388753640931,0.497181930672377,0.27,11,3.25,533.0,1301.82,-2630.5,-1435.61,317.59,0.23,0.55,0.3,0.15,-2446.7,-1.8204613095238094,0.1867559523809524,0.44717261904761907,0.24404761904761907,0.12202380952380953,0.356388753640931,0.497181930672377,0.853570684313308,0.14850000000000002,0.081,0.4875,1330.56,47128.43519999999,5.165952380952381,-4.369601328903655,-4.363556231003039,1.9247878787878787,5,1,0
Kebabs/Mediterranean,26295,Ottoman Diner,Cafe,South Auckland,1.05,36.84,1234,151,5562.84,596,325,162,21956.64,11973.0,5968.08,0.246793070137501,0.430129933496937,0.28,15,4.43,717.66,1797.23,945.83,515.76,1210.49,0.14,0.55,0.3,0.15,4469.3099999999995,3.621807131280389,0.12236628849270666,0.4829821717990276,0.26337115072933553,0.13128038897893032,0.246793070137501,0.430129933496937,0.676923003634438,0.15400000000000003,0.084,0.6645,1295.7,47733.587999999996,11.823881578947368,1.5843048576214407,1.582085889570552,7.426319018404908,5,0,2
Kebabs/Mediterranean,26319,Mediterranean Eatery,Cafe,West Auckland,1.04,45.02,1223,150,6753.0,590,322,161,26561.8,14496.44,7248.22,0.215267715398222,0.423388046748005,0.31,13,3.84,618.24,2440.16,1363.8,744.31,2000.86,0.14,0.55,0.3,0.15,6549.13,5.354971381847915,0.12264922322158625,0.4824202780049059,0.2632869991823385,0.13164349959116925,0.215267715398222,0.423388046748005,0.638655762146227,0.1705,0.093,0.576,1271.92,57261.83840000001,16.16,2.3076142131979696,2.304365325077399,12.350987654320987,5,0,3
Kebabs/Mediterranean,25043,Spice Bistro,Cafe,South Auckland,1.05,39.49,1499,160,6318.4,736,402,201,29064.64,15874.98,7937.49,0.276171390805393,0.366074593015946,0.28,12,3.54,711.54,2260.43,2259.89,1234.34,2128.13,0.12,0.55,0.3,0.15,7882.79,5.25869913275517,0.1067378252168112,0.4909939959973315,0.26817878585723814,0.13408939292861907,0.276171390805393,0.366074593015946,0.642245983821339,0.15400000000000003,0.084,0.531,1573.95,62155.285500000005,14.039937888198757,3.0663364993215736,3.0628784119106696,10.53529702970297,5,0,2
Kebabs/Mediterranean,25558,Spice Cafe,Cafe,North Shore,1.03,31.21,1210,139,4338.19,589,321,161,18382.69,10018.41,5024.81,0.260982005298138,0.377487498149276,0.33,12,3.54,569.94,1568.39,579.62,315.89,1246.68,0.13,0.55,0.3,0.15,3710.58,3.066595041322314,0.11487603305785124,0.48677685950413224,0.2652892561983471,0.13305785123966943,0.260982005298138,0.377487498149276,0.6384695034474139,0.18150000000000002,0.099,0.531,1246.3,38897.023,11.202785714285715,0.982406779661017,0.9810248447204969,7.695555555555556,5,0,1
Kebabs/Mediterranean,25475,Ottoman Eatery,Full-service,South Auckland,1.05,32.63,556,96,3132.48,253,138,69,8255.39,4502.94,2251.47,0.357650327438023,0.46010667392984,0.29,13,3.84,264.96,570.87,-889.58,-485.22,145.35,0.21,0.55,0.3,0.15,-658.58,-1.1844964028776979,0.17266187050359713,0.4550359712230216,0.24820143884892085,0.12410071942446042,0.357650327438023,0.46010667392984,0.817757001367863,0.1595,0.087,0.576,583.8000000000001,19049.394,5.885257731958763,-3.502283464566929,-3.490791366906475,2.0764285714285715,5,1,2
Kebabs/Mediterranean,25344,Spice Grill,QSR,North Shore,1.03,31.78,992,121,3845.38,479,261,131,15222.62,8294.58,4163.18,0.259586884006858,0.444023559708148,0.28,6,1.77,231.87,1139.73,249.49,135.94,1002.05,0.14,0.55,0.3,0.15,2527.21,2.547590725806452,0.12197580645161289,0.48286290322580644,0.2631048387096774,0.13205645161290322,0.259586884006858,0.444023559708148,0.7036104437150059,0.15400000000000003,0.084,0.2655,1021.76,32471.532800000004,9.34204918032787,0.5197708333333334,0.518854961832061,7.591287878787878,5,3,1
Pizza,26112,Lucky Pizza Grill,Full-service,South Auckland,1.05,38.94,1136,352,13706.88,274,157,353,10669.56,6113.58,13745.82,0.395483180938754,0.512464524642564,0.3,12,3.54,1249.62,1261.75,-2218.71,-1271.3,15.71,0.45,0.35,0.2,0.45,-2212.55,-1.947667253521127,0.3098591549295775,0.24119718309859156,0.1382042253521127,0.3107394366197183,0.395483180938754,0.512464524642564,0.907947705581318,0.105,0.06,1.593,1192.8,46447.632,3.5743626062322944,-8.068036363636363,-8.04620253164557,0.04437853107344633,6,1,2
Pizza,25380,Top Pizza Bistro,Ghost Kitchen,West Auckland,1.04,44.93,1280,105,4717.65,411,235,529,18466.23,10558.55,23767.97,0.288379963859916,0.343913668871392,0.31,16,4.72,2496.88,1734.71,1065.62,609.3,6242.75,0.09,0.35,0.2,0.45,9652.380000000001,7.540921875,0.08203125,0.32109375,0.18359375,0.41328125000000004,0.288379963859916,0.343913668871392,0.632293632731308,0.1085,0.062,2.124,1331.2,59810.816,16.365188679245282,2.5864563106796115,2.581779661016949,11.778773584905661,6,2,3
Pizza,25774,Urban Pizza Grill,Full-service,North Shore,1.03,36.86,1156,385,14191.1,270,154,347,9952.2,5676.44,12790.42,0.35236691699829,0.470903452159837,0.29,4,1.18,409.46,2507.99,-1127.29,-642.97,1850.99,0.5,0.35,0.2,0.45,2588.72,2.239377162629758,0.33304498269896193,0.23356401384083045,0.13321799307958476,0.30017301038062283,0.35236691699829,0.470903452159837,0.8232703691581269,0.10149999999999999,0.057999999999999996,0.531,1190.68,43888.4648,6.497383419689118,-4.159741697416974,-4.148193548387097,5.318936781609195,6,1,1
Pizza,26463,King Pizza Bistro,Full-service,South Auckland,1.05,43.67,1315,395,17249.65,322,184,414,14061.74,8035.28,18079.38,0.365248476399574,0.474028118723072,0.28,4,1.18,488.52,2772.42,-1677.24,-958.42,2417.26,0.43,0.35,0.2,0.45,2554.0200000000004,1.942220532319392,0.30038022813688214,0.24486692015209124,0.13992395437262356,0.314828897338403,0.365248476399574,0.474028118723072,0.839276595122646,0.098,0.05600000000000001,0.531,1380.75,60297.35250000001,7.001060606060606,-5.192693498452012,-5.180648648648648,5.824722891566266,6,1,2
Pizza,25086,Urban Pizza Eatery,Cafe,CBD,0.99,37.54,1551,481,18056.74,374,214,482,14039.96,8033.56,18094.28,0.221766426768154,0.386539075057954,0.31,5,1.48,713.36,7072.73,1146.99,656.3,6374.07,0.45,0.35,0.2,0.45,15250.089999999998,9.832424242424242,0.31012250161186333,0.24113475177304963,0.13797549967762734,0.31076724693745966,0.221766426768154,0.386539075057954,0.608305501826108,0.1085,0.062,0.666,1535.49,57642.2946,14.673713692946057,3.05864,3.0525581395348835,13.196832298136645,6,0,0
Pizza,25882,Classic Pizza Grill,Ghost Kitchen,West Auckland,1.04,42.19,1058,69,2911.11,346,198,445,14597.74,8353.62,18774.55,0.253875967266504,0.27200572937727,0.27,9,2.66,1183.7,1380.21,2979.67,1705.13,7717.66,0.07,0.35,0.2,0.45,13782.67,13.027098298676748,0.06521739130434782,0.32703213610586007,0.18714555765595464,0.4206049149338374,0.253875967266504,0.27200572937727,0.525881696643774,0.0945,0.054000000000000006,1.197,1100.32,46422.50080000001,19.717285714285715,8.586945244956773,8.568492462311559,17.304170403587445,6,2,3
Pizza,25780,Lucky Pizza Eatery,Full-service,West Auckland,1.04,32.31,1698,602,19450.62,384,219,493,12407.04,7075.89,15928.83,0.37472741433885,0.536548694083467,0.31,12,3.54,1745.22,1725.73,-2745.38,-1565.73,-331.95,0.55,0.35,0.2,0.45,-2917.33,-1.7180977620730271,0.35453474676089514,0.22614840989399293,0.12897526501766785,0.290341578327444,0.37472741433885,0.536548694083467,0.9112761084223169,0.1085,0.062,1.593,1765.92,57056.87520000001,2.8619071310116087,-7.130857142857143,-7.116954545454545,-0.6719635627530364,6,1,3
Pizza,25449,King Pizza Tavern,Cafe,CBD,0.99,33.24,1773,469,15589.56,456,261,587,15157.44,8675.64,19511.88,0.212204296216369,0.350974699202925,0.32,9,2.66,1561.42,6809.85,1770.71,1013.5,6961.78,0.36,0.35,0.2,0.45,16555.84,9.33775521714608,0.2645234066553863,0.2571912013536379,0.14720812182741114,0.3310772701635646,0.212204296216369,0.350974699202925,0.5631789954192941,0.11199999999999999,0.064,1.197,1755.27,58345.1748,14.48904255319149,3.8746389496717724,3.868320610687023,11.839761904761904,6,0,0
Pizza,25373,Top Pizza Tavern,Full-service,CBD,0.99,37.38,1251,422,15774.36,290,166,373,10840.2,6205.08,13942.74,0.391263067803811,0.527080510440283,0.28,13,3.84,1432.32,1288.08,-2150.08,-1230.74,-293.81,0.51,0.35,0.2,0.45,-2386.5499999999997,-1.9077138289368503,0.337330135891287,0.231814548361311,0.13269384492406075,0.2981614708233413,0.391263067803811,0.527080510440283,0.9183435782440941,0.098,0.05600000000000001,1.728,1238.49,46294.756199999996,3.045106382978723,-7.388591065292096,-7.369700598802395,-0.7855882352941177,6,1,0
Pizza,25038,King Pizza Grill,QSR,West Auckland,1.04,37.49,578,100,3749.0,167,96,215,6260.83,3599.04,8060.35,0.274961324650794,0.424550715275109,0.32,15,4.43,952.45,1126.53,-122.16,-70.22,1469.59,0.21,0.35,0.2,0.45,2403.74,4.158719723183391,0.17301038062283736,0.2889273356401384,0.16608996539792387,0.3719723183391003,0.274961324650794,0.424550715275109,0.6995120399259029,0.11199999999999999,0.064,1.9934999999999998,601.12,22535.988800000003,11.153762376237623,-0.7271428571428571,-0.7239175257731959,6.803657407407407,6,3,3
Pizza,25006,Lucky Pizza Cafe,QSR,West Auckland,1.04,36.59,617,111,4061.49,177,101,228,6476.43,3695.59,8342.52,0.206805597655475,0.410740737128071,0.28,5,1.48,337.44,1553.33,663.53,378.63,2853.19,0.22,0.35,0.2,0.45,5448.68,8.830923824959482,0.17990275526742303,0.286871961102107,0.16369529983792547,0.3695299837925446,0.206805597655475,0.410740737128071,0.617546334783546,0.098,0.05600000000000001,0.666,641.6800000000001,23479.0712,13.869017857142856,3.727696629213483,3.7120588235294116,12.459344978165939,6,3,3
Pizza,26142,Top Pizza Eatery,Cafe,CBD,0.99,35.99,893,178,6406.22,250,143,322,8997.5,5146.57,11588.78,0.241009941715747,0.441597330896184,0.29,12,3.54,1139.88,2033.29,246.47,140.98,2538.31,0.25,0.35,0.2,0.45,4959.049999999999,5.553247480403135,0.19932810750279956,0.2799552071668533,0.1601343784994401,0.3605823068309071,0.241009941715747,0.441597330896184,0.682607272611931,0.10149999999999999,0.057999999999999996,1.593,884.0699999999999,31817.6793,11.359162011173185,0.9819521912350597,0.9790277777777777,7.858544891640867,6,0,0
Pizza,25392,Urban Pizza Corner,QSR,South Auckland,1.05,46.88,1499,270,12657.6,430,246,553,20158.4,11532.48,25924.64,0.279234420564026,0.354903346952051,0.3,5,1.48,818.44,4630.94,1327.68,759.55,8666.41,0.22,0.35,0.2,0.45,15384.58,10.263228819212808,0.18012008005336894,0.2868579052701802,0.16410940627084725,0.36891260840560375,0.279234420564026,0.354903346952051,0.634137767516077,0.105,0.06,0.666,1573.95,73786.776,17.088339483394833,3.08046403712297,3.075101214574899,15.643339350180506,6,3,2
Pizza,26564,Urban Pizza House,QSR,CBD,0.99,35.24,1210,264,9303.36,331,189,426,11664.44,6660.36,15012.24,0.240514187514782,0.418890317482874,0.3,11,3.25,1384.5,3168.68,473.52,270.38,3728.6,0.28,0.35,0.2,0.45,7641.18,6.31502479338843,0.2181818181818182,0.2735537190082645,0.156198347107438,0.3520661157024793,0.240514187514782,0.418890317482874,0.659404504997656,0.105,0.06,1.4625000000000001,1197.9,42213.996,11.957283018867924,1.4262650602409639,1.4230526315789473,8.732084309133489,6,3,0
Pizza,25025,Top Pizza Grill,Full-service,North Shore,1.03,31.92,1930,510,16279.2,497,284,639,15864.24,9065.28,20396.88,0.390945377526805,0.534093063115142,0.3,12,3.54,2262.06,1220.31,-3570.06,-2040.04,-733.08,0.36,0.35,0.2,0.45,-5122.87,-2.654336787564767,0.26424870466321243,0.2575129533678756,0.14715025906735751,0.3310880829015544,0.390945377526805,0.534093063115142,0.9250384406419471,0.105,0.06,1.593,1987.9,63453.76800000001,2.3880821917808217,-7.168795180722891,-7.158035087719298,-1.1454375,6,1,1
Pizza,25106,Urban Pizza Diner,Ghost Kitchen,West Auckland,1.04,34.66,648,30,1039.8,216,124,278,7486.56,4297.84,9635.48,0.292292550276034,0.295013707689941,0.28,13,3.84,1067.52,429.12,993.42,570.3,2908.98,0.05,0.35,0.2,0.45,4901.82,7.564537037037036,0.046296296296296294,0.33333333333333337,0.19135802469135804,0.4290123456790123,0.292292550276034,0.295013707689941,0.587306257965975,0.098,0.05600000000000001,1.728,673.9200000000001,23358.0672,13.84258064516129,4.577972350230414,4.562399999999999,10.426451612903225,6,2,3
Pizza,25139,Urban Pizza Grill,Ghost Kitchen,South Auckland,1.05,32.66,744,35,1143.1,248,142,319,8099.68,4637.72,10418.54,0.251355279691052,0.216788948315661,0.32,15,4.43,1413.17,607.96,1715.96,982.53,4127.99,0.05,0.35,0.2,0.45,7434.44,9.99252688172043,0.047043010752688165,0.3333333333333333,0.19086021505376344,0.42876344086021506,0.251355279691052,0.216788948315661,0.46814422800671296,0.11199999999999999,0.064,1.9934999999999998,781.2,25513.992000000002,16.887777777777778,6.89140562248996,6.870839160839161,12.89996875,6,2,2
Pizza,26257,Classic Pizza Eatery,QSR,West Auckland,1.04,35.1,1333,275,9652.5,370,212,476,12987.0,7441.2,16707.6,0.269191359058023,0.41315082681831,0.31,8,2.36,1123.36,3066.19,99.45,56.98,4183.94,0.26,0.35,0.2,0.45,7406.5599999999995,5.556309077269317,0.20630157539384844,0.27756939234808703,0.15903975993998498,0.35708927231807946,0.269191359058023,0.41315082681831,0.682342185876333,0.1085,0.062,1.062,1386.32,48659.832,11.109384057971015,0.26805929919137467,0.26751173708920184,8.771362683438154,6,3,3
Pizza,25369,Lucky Pizza Bistro,Cafe,South Auckland,1.05,38.81,1624,355,13777.55,444,254,571,17231.64,9857.74,22160.51,0.213594257980585,0.397822910523973,0.33,10,2.95,1684.45,5353.72,1009.48,577.49,6926.74,0.28,0.35,0.2,0.45,13867.43,8.539057881773399,0.21859605911330046,0.2733990147783251,0.1564039408866995,0.3516009852216748,0.213594257980585,0.397822910523973,0.611417168504558,0.11549999999999999,0.066,1.3275000000000001,1705.2,66178.812,15.038539325842697,2.268494382022472,2.264666666666667,12.109685314685315,6,0,2
Pizza,26111,Urban Pizza Kitchen,QSR,North Shore,1.03,42.32,1855,346,14642.72,528,302,679,22344.96,12780.64,28735.28,0.226639509219676,0.395567658729851,0.27,3,0.89,604.31,5531.91,2408.63,1377.66,10251.67,0.23,0.35,0.2,0.45,19569.870000000003,10.54979514824798,0.1865229110512129,0.2846361185983827,0.16280323450134768,0.3660377358490566,0.226639509219676,0.395567658729851,0.622207167949527,0.0945,0.054000000000000006,0.4005,1910.65,80858.70800000001,15.942103746397693,4.553175803402647,4.546732673267327,15.075985294117647,6,3,1
Pizza,25492,Lucky Pizza Tavern,QSR,South Auckland,1.05,36.23,1746,303,10977.69,505,289,649,18296.15,10470.47,23513.27,0.259713232722133,0.429588017426431,0.32,7,2.07,1343.43,3410.75,-170.18,-97.39,5962.11,0.21,0.35,0.2,0.45,9105.29,5.214942726231387,0.17353951890034364,0.28923253150057276,0.16552119129438717,0.37170675830469646,0.259713232722133,0.429588017426431,0.689301250148564,0.11199999999999999,0.064,0.9315,1833.3000000000002,66420.459,11.219572368421053,-0.3363241106719368,-0.33582758620689657,9.172476923076923,6,3,2
Pizza,25682,Top Pizza House,Full-service,North Shore,1.03,46.34,1569,543,25162.62,359,205,462,16636.06,9499.7,21409.08,0.373308735329192,0.462983097415417,0.28,15,4.43,2046.66,4119.33,-1934.64,-1104.74,1458.18,0.53,0.35,0.2,0.45,2538.1299999999997,1.6176736775015932,0.34608030592734224,0.22880815806246016,0.13065646908859146,0.2944550669216061,0.373308735329192,0.462983097415417,0.8362918327446089,0.098,0.05600000000000001,1.9934999999999998,1616.07,74888.68380000001,7.572297794117647,-5.3740000000000006,-5.362815533980583,3.149416846652268,6,1,1
Pizza,26103,King Pizza Bistro,QSR,North Shore,1.03,39.15,1914,383,14994.45,536,306,689,20984.4,11979.9,26974.35,0.222852778360248,0.388389316829853,0.31,11,3.25,2239.25,5829.21,1652.69,943.51,8247.24,0.25,0.35,0.2,0.45,16672.65,8.7108934169279,0.2001044932079415,0.2800417972831766,0.1598746081504702,0.35997910135841166,0.222852778360248,0.388389316829853,0.611242095190101,0.1085,0.062,1.4625000000000001,1971.42,77181.09300000001,15.180234375,3.077635009310987,3.0733224755700324,11.952521739130434,6,3,1
Pizza,26574,Urban Pizza Tavern,Cafe,West Auckland,1.04,44.39,2103,545,24192.55,545,312,701,24192.55,13849.68,31117.39,0.227275923360139,0.405208936799318,0.3,10,2.95,2067.95,8891.13,1633.36,935.06,9368.16,0.35,0.35,0.2,0.45,20827.71,9.903808844507845,0.25915359010936756,0.25915359010936756,0.14835948644793154,0.3333333333333333,0.227275923360139,0.405208936799318,0.632484860159457,0.105,0.06,1.3275000000000001,2187.12,97086.2568,16.284120879120877,2.9915018315018314,2.9874121405750795,13.344957264957264,6,0,3
